case_id,family,feed_height_ft,radiator_end_height_ft,return_kind,return_id,return_length_ft,return_azimuth_deg,coax_length_ft,mast_condition,band,frequency_hz,antenna_resistance_ohm,antenna_reactance_ohm,antenna_raw_swr_50ohm,nec_radiation_efficiency,cache_hit
sloper_20_to_40_feed20_end40_dedicated_angled_41ft_az90_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_41ft_az90,41.0,90.0,19.5,cfrp_5e4_12in,80m,3550000,21.252,-454.23,196.94254180471742,0.7908,True
sloper_20_to_40_feed20_end40_dedicated_angled_41ft_az90_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_41ft_az90,41.0,90.0,19.5,cfrp_5e4_12in,60m,5357000,63.824,118.36,6.290835730819242,0.8759999999999999,True
sloper_20_to_40_feed20_end40_dedicated_angled_41ft_az90_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_41ft_az90,41.0,90.0,19.5,cfrp_5e4_12in,40m,7050000,259.82,824.07,57.64548049019875,0.9192,True
sloper_20_to_40_feed20_end40_dedicated_angled_41ft_az90_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_41ft_az90,41.0,90.0,19.5,cfrp_5e4_12in,30m,10120000,673.19,-480.1,20.336775086022868,0.8523999999999999,True
sloper_20_to_40_feed20_end40_dedicated_angled_41ft_az90_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_41ft_az90,41.0,90.0,19.5,cfrp_5e4_12in,20m,14050000,144.11,-369.38,22.119703866171623,0.818,True
sloper_20_to_40_feed20_end40_dedicated_angled_41ft_az90_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_41ft_az90,41.0,90.0,19.5,cfrp_5e4_12in,17m,18080000,2701.2,279.98,54.60459664043667,0.9186,True
sloper_20_to_40_feed20_end40_dedicated_angled_41ft_az90_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_41ft_az90,41.0,90.0,19.5,cfrp_5e4_12in,15m,21050000,228.1,-4.7599,4.564086776838106,0.8567,True
sloper_20_to_40_feed20_end40_dedicated_angled_41ft_az90_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_41ft_az90,41.0,90.0,19.5,cfrp_5e4_12in,12m,24910000,977.42,-491.33,24.49837650992336,0.9205,True
sloper_20_to_40_feed20_end40_dedicated_angled_41ft_az90_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_41ft_az90,41.0,90.0,19.5,cfrp_5e4_12in,10m,28050000,1044.8,-1173.7,47.2927664878962,0.8913,True
sloper_20_to_40_feed20_end40_dedicated_angled_41ft_az90_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_41ft_az90,41.0,90.0,19.5,cfrp_5e4_12in,6m,50100000,284.71,-455.15,20.37319165032004,0.8886,True
sloper_20_to_40_feed20_end40_dedicated_angled_41ft_az90_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_41ft_az90,41.0,90.0,19.5,cfrp_5e4_3in,160m,1850000,11.358,-1815.6,5809.178141230643,0.7618,True
sloper_20_to_40_feed20_end40_dedicated_angled_41ft_az90_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_41ft_az90,41.0,90.0,19.5,cfrp_5e4_3in,80m,3550000,28.189,-611.61,267.73290817882696,0.8431000000000001,True
sloper_20_to_40_feed20_end40_dedicated_angled_41ft_az90_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_41ft_az90,41.0,90.0,19.5,cfrp_5e4_3in,60m,5357000,76.588,95.491,4.335120224513824,0.8965000000000001,True
sloper_20_to_40_feed20_end40_dedicated_angled_41ft_az90_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_41ft_az90,41.0,90.0,19.5,cfrp_5e4_3in,40m,7050000,274.2,916.55,66.92521422125665,0.9258,True
sloper_20_to_40_feed20_end40_dedicated_angled_41ft_az90_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_41ft_az90,41.0,90.0,19.5,cfrp_5e4_3in,30m,10120000,961.83,163.43,19.793448868743262,0.929,True
sloper_20_to_40_feed20_end40_dedicated_angled_41ft_az90_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_41ft_az90,41.0,90.0,19.5,cfrp_5e4_3in,20m,14050000,202.47,-689.89,51.29104947716895,0.9288,True
sloper_20_to_40_feed20_end40_dedicated_angled_41ft_az90_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_41ft_az90,41.0,90.0,19.5,cfrp_5e4_3in,17m,18080000,2547.0,172.86,51.17472356790449,0.9152,True
sloper_20_to_40_feed20_end40_dedicated_angled_41ft_az90_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_41ft_az90,41.0,90.0,19.5,cfrp_5e4_3in,15m,21050000,541.46,475.37,19.216441578568332,0.9301999999999999,True
sloper_20_to_40_feed20_end40_dedicated_angled_41ft_az90_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_41ft_az90,41.0,90.0,19.5,cfrp_5e4_3in,12m,24910000,963.08,-722.96,30.134490975126717,0.9264,True
sloper_20_to_40_feed20_end40_dedicated_angled_41ft_az90_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_41ft_az90,41.0,90.0,19.5,cfrp_5e4_3in,10m,28050000,1221.9,-1275.0,51.06748918872132,0.9074,True
sloper_20_to_40_feed20_end40_dedicated_angled_41ft_az90_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_41ft_az90,41.0,90.0,19.5,cfrp_5e4_3in,6m,50100000,288.53,-596.93,30.61059125044779,0.9067000000000001,True
sloper_20_to_40_feed20_end40_dedicated_angled_41ft_az90_none,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_41ft_az90,41.0,90.0,19.5,none,160m,1850000,9.7763,-1551.5,4929.774509551602,0.7221,True
sloper_20_to_40_feed20_end40_dedicated_angled_41ft_az90_none,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_41ft_az90,41.0,90.0,19.5,none,80m,3550000,24.283,-513.37,219.60457290113783,0.8173999999999999,True
sloper_20_to_40_feed20_end40_dedicated_angled_41ft_az90_none,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_41ft_az90,41.0,90.0,19.5,none,60m,5357000,65.836,103.63,5.144191507284244,0.8798,True
sloper_20_to_40_feed20_end40_dedicated_angled_41ft_az90_none,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_41ft_az90,41.0,90.0,19.5,none,40m,7050000,238.18,839.05,64.073284877398,0.9153,True
sloper_20_to_40_feed20_end40_dedicated_angled_41ft_az90_none,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_41ft_az90,41.0,90.0,19.5,none,30m,10120000,749.62,-308.71,17.544774764094264,0.9186,True
sloper_20_to_40_feed20_end40_dedicated_angled_41ft_az90_none,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_41ft_az90,41.0,90.0,19.5,none,20m,14050000,178.07,-553.67,38.24637507682668,0.9166,True
sloper_20_to_40_feed20_end40_dedicated_angled_41ft_az90_none,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_41ft_az90,41.0,90.0,19.5,none,17m,18080000,2453.0,569.58,51.70614201204602,0.9161,True
sloper_20_to_40_feed20_end40_dedicated_angled_41ft_az90_none,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_41ft_az90,41.0,90.0,19.5,none,15m,21050000,282.11,101.56,6.394280960129409,0.9065000000000001,True
sloper_20_to_40_feed20_end40_dedicated_angled_41ft_az90_none,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_41ft_az90,41.0,90.0,19.5,none,12m,24910000,574.47,-710.62,29.122853343550712,0.922,True
sloper_20_to_40_feed20_end40_dedicated_angled_41ft_az90_none,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_41ft_az90,41.0,90.0,19.5,none,10m,28050000,1066.2,-1276.4,51.91244566923002,0.8987,True
sloper_20_to_40_feed20_end40_dedicated_angled_41ft_az90_none,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_41ft_az90,41.0,90.0,19.5,none,6m,50100000,240.87,-529.88,28.30287284638484,0.8991,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az135_cfrp_5e3_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az135,45.0,135.0,19.5,cfrp_5e3_3in,160m,1850000,11.358,-1428.2,3596.3797961884225,0.7474,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az135_cfrp_5e3_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az135,45.0,135.0,19.5,cfrp_5e3_3in,80m,3550000,29.543,-430.86,127.9501633007436,0.8393999999999999,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az135_cfrp_5e3_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az135,45.0,135.0,19.5,cfrp_5e3_3in,60m,5357000,84.616,191.91,10.896531439194854,0.897,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az135_cfrp_5e3_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az135,45.0,135.0,19.5,cfrp_5e3_3in,40m,7050000,313.56,968.45,66.23795024831692,0.9265000000000001,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az135_cfrp_5e3_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az135,45.0,135.0,19.5,cfrp_5e3_3in,30m,10120000,2973.6,308.51,60.11233528973294,0.9181999999999999,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az135_cfrp_5e3_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az135,45.0,135.0,19.5,cfrp_5e3_3in,20m,14050000,97.842,-275.58,17.93598659839111,0.867,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az135_cfrp_5e3_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az135,45.0,135.0,19.5,cfrp_5e3_3in,17m,18080000,2579.5,113.94,51.69069543473381,0.9109999999999999,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az135_cfrp_5e3_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az135,45.0,135.0,19.5,cfrp_5e3_3in,15m,21050000,2314.0,-483.4,48.300571678630625,0.9044,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az135_cfrp_5e3_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az135,45.0,135.0,19.5,cfrp_5e3_3in,12m,24910000,217.48,-57.522,4.669640612551083,0.8341,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az135_cfrp_5e3_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az135,45.0,135.0,19.5,cfrp_5e3_3in,10m,28050000,1260.4,-1113.1,44.885683256820435,0.8856999999999999,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az135_cfrp_5e3_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az135,45.0,135.0,19.5,cfrp_5e3_3in,6m,50100000,169.84,7.7487,3.4045397240621456,0.8534999999999999,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az135_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az135,45.0,135.0,19.5,cfrp_5e4_12in,160m,1850000,11.192,-1414.8,3581.6371419278476,0.7437,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az135_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az135,45.0,135.0,19.5,cfrp_5e4_12in,80m,3550000,29.254,-425.46,126.04115893668654,0.8379000000000001,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az135_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az135,45.0,135.0,19.5,cfrp_5e4_12in,60m,5357000,84.576,194.13,11.104506791965756,0.8970999999999999,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az135_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az135,45.0,135.0,19.5,cfrp_5e4_12in,40m,7050000,317.83,971.06,65.83595332302603,0.9276000000000001,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az135_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az135,45.0,135.0,19.5,cfrp_5e4_12in,30m,10120000,2726.1,235.94,54.93054170543204,0.9164,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az135_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az135,45.0,135.0,19.5,cfrp_5e4_12in,20m,14050000,96.109,-261.4,16.60145048514217,0.8706999999999999,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az135_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az135,45.0,135.0,19.5,cfrp_5e4_12in,17m,18080000,2714.8,240.71,54.722998757776985,0.9167000000000001,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az135_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az135,45.0,135.0,19.5,cfrp_5e4_12in,15m,21050000,2245.0,-280.25,45.600030657888595,0.9176000000000001,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az135_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az135,45.0,135.0,19.5,cfrp_5e4_12in,12m,24910000,247.79,-56.889,5.227505780756837,0.8876999999999999,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az135_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az135,45.0,135.0,19.5,cfrp_5e4_12in,10m,28050000,1245.0,-1152.7,46.263401348447715,0.8922,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az135_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az135,45.0,135.0,19.5,cfrp_5e4_12in,6m,50100000,160.3,13.171,3.229957372928441,0.8551000000000001,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az135_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az135,45.0,135.0,19.5,cfrp_5e4_3in,160m,1850000,11.359,-1428.2,3596.063225539529,0.7474,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az135_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az135,45.0,135.0,19.5,cfrp_5e4_3in,80m,3550000,29.544,-430.86,127.94587193926867,0.8393999999999999,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az135_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az135,45.0,135.0,19.5,cfrp_5e4_3in,60m,5357000,84.61,191.92,10.897990227688942,0.8970999999999999,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az135_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az135,45.0,135.0,19.5,cfrp_5e4_3in,40m,7050000,313.56,968.61,66.25772319351289,0.9268000000000001,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az135_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az135,45.0,135.0,19.5,cfrp_5e4_3in,30m,10120000,2970.9,310.49,60.0671706797992,0.9192,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az135_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az135,45.0,135.0,19.5,cfrp_5e4_3in,20m,14050000,97.508,-276.04,18.036588908455816,0.872,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az135_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az135,45.0,135.0,19.5,cfrp_5e4_3in,17m,18080000,2591.6,113.83,51.93203152031186,0.9151,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az135_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az135,45.0,135.0,19.5,cfrp_5e4_3in,15m,21050000,2367.4,-468.63,49.20411543313433,0.9234,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az135_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az135,45.0,135.0,19.5,cfrp_5e4_3in,12m,24910000,225.27,-62.158,4.864819392061853,0.8768,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az135_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az135,45.0,135.0,19.5,cfrp_5e4_3in,10m,28050000,1274.7,-1113.7,44.97168831916141,0.8945000000000001,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az135_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az135,45.0,135.0,19.5,cfrp_5e4_3in,6m,50100000,171.36,5.7736,3.4314521447571686,0.8613,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az135_none,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az135,45.0,135.0,19.5,none,160m,1850000,11.275,-1416.0,3561.300163772187,0.7454000000000001,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az135_none,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az135,45.0,135.0,19.5,none,80m,3550000,29.163,-425.7,126.57096331254844,0.8373,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az135_none,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az135,45.0,135.0,19.5,none,60m,5357000,82.835,194.13,11.270746969993672,0.8951,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az135_none,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az135,45.0,135.0,19.5,none,40m,7050000,307.03,974.17,68.10729948968952,0.9254000000000001,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az135_none,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az135,45.0,135.0,19.5,none,30m,10120000,2377.3,282.28,48.216649653990565,0.9136,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az135_none,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az135,45.0,135.0,19.5,none,20m,14050000,99.99,-262.96,16.269360190456087,0.8765999999999999,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az135_none,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az135,45.0,135.0,19.5,none,17m,18080000,2701.3,492.28,55.820839390889866,0.9198999999999999,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az135_none,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az135,45.0,135.0,19.5,none,15m,21050000,1964.1,433.0,41.19234000555486,0.9187000000000001,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az135_none,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az135,45.0,135.0,19.5,none,12m,24910000,174.3,-4.6475,3.4887004468554874,0.8721,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az135_none,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az135,45.0,135.0,19.5,none,10m,28050000,1142.6,-1195.8,47.90442529437134,0.8909999999999999,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az135_none,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az135,45.0,135.0,19.5,none,6m,50100000,162.18,21.833,3.3084248307358246,0.8579000000000001,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az180_cfrp_5e3_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az180,45.0,180.0,19.5,cfrp_5e3_3in,160m,1850000,11.687,-1402.2,3369.215799660044,0.7539,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az180_cfrp_5e3_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az180,45.0,180.0,19.5,cfrp_5e3_3in,80m,3550000,30.719,-418.08,116.0332733550314,0.8451000000000001,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az180_cfrp_5e3_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az180,45.0,180.0,19.5,cfrp_5e3_3in,60m,5357000,88.766,199.17,11.187020957322401,0.9014,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az180_cfrp_5e3_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az180,45.0,180.0,19.5,cfrp_5e3_3in,40m,7050000,328.48,968.5,63.81721872812873,0.9296,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az180_cfrp_5e3_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az180,45.0,180.0,19.5,cfrp_5e3_3in,30m,10120000,2817.4,341.03,57.17385058761201,0.9144,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az180_cfrp_5e3_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az180,45.0,180.0,19.5,cfrp_5e3_3in,20m,14050000,91.773,-254.29,16.411381547944934,0.8576,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az180_cfrp_5e3_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az180,45.0,180.0,19.5,cfrp_5e3_3in,17m,18080000,2593.8,19.324,51.87888037457675,0.9131999999999999,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az180_cfrp_5e3_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az180,45.0,180.0,19.5,cfrp_5e3_3in,15m,21050000,2287.5,-310.91,46.59555536471508,0.9026000000000001,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az180_cfrp_5e3_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az180,45.0,180.0,19.5,cfrp_5e3_3in,12m,24910000,221.41,-27.751,4.501439092906996,0.8419,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az180_cfrp_5e3_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az180,45.0,180.0,19.5,cfrp_5e3_3in,10m,28050000,1207.2,-1143.6,45.830612597165924,0.8806999999999999,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az180_cfrp_5e3_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az180,45.0,180.0,19.5,cfrp_5e3_3in,6m,50100000,155.62,39.155,3.33047063103045,0.8329000000000001,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az180_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az180,45.0,180.0,19.5,cfrp_5e4_12in,160m,1850000,11.653,-1401.3,3374.71433923816,0.7532,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az180_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az180,45.0,180.0,19.5,cfrp_5e4_12in,80m,3550000,30.646,-417.87,116.19221208977125,0.8448,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az180_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az180,45.0,180.0,19.5,cfrp_5e4_12in,60m,5357000,88.791,199.12,11.180306443128805,0.9016,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az180_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az180,45.0,180.0,19.5,cfrp_5e4_12in,40m,7050000,330.19,968.37,63.53954163791329,0.9301999999999999,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az180_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az180,45.0,180.0,19.5,cfrp_5e4_12in,30m,10120000,2680.9,371.33,54.647005513146645,0.9144,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az180_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az180,45.0,180.0,19.5,cfrp_5e4_12in,20m,14050000,91.306,-254.77,16.53086770523405,0.8615,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az180_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az180,45.0,180.0,19.5,cfrp_5e4_12in,17m,18080000,2652.6,157.09,53.23812688230496,0.9173,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az180_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az180,45.0,180.0,19.5,cfrp_5e4_12in,15m,21050000,2293.5,-81.329,45.92770697559484,0.9198000000000001,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az180_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az180,45.0,180.0,19.5,cfrp_5e4_12in,12m,24910000,217.05,-23.418,4.394327972194785,0.8774,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az180_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az180,45.0,180.0,19.5,cfrp_5e4_12in,10m,28050000,1205.8,-1170.0,46.84137551933563,0.8881,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az180_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az180,45.0,180.0,19.5,cfrp_5e4_12in,6m,50100000,153.72,41.761,3.3258998133157514,0.8401000000000001,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az180_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az180,45.0,180.0,19.5,cfrp_5e4_3in,160m,1850000,11.687,-1402.2,3369.215799660044,0.7539,True
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az180_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az180,45.0,180.0,19.5,cfrp_5e4_3in,80m,3550000,30.718,-418.08,116.03701128326533,0.8451000000000001,True
